PackMLRunningStateMachineType,10000,ObjectType
WSBrewWortCoolerType_Monitoring_Process_CounterNormalBatches,60028,Variable
WSBrewWortCoolerType_Monitoring_Process_VolumeFlow,50326,Object
WSBrewWortCoolerType_Monitoring_Process_QuantityColdWort,50327,Object
WSBrewWortCoolerType_Monitoring_Process_QuantityCastWort,50328,Object
WSBrewWortCoolerType_Monitoring_Process_ExtractProduct,50329,Object
WSBrewWortCoolerType_Monitoring_Process_pHValueProduct,50330,Object
WSBrewWortCoolerType_Monitoring_Process_QuantityYeast,50331,Object
WSBrewWortCoolerType_Monitoring_Process_QuantityColdWater,50332,Object
WSBrewWortCoolerType_Monitoring_Process_QuantityIceWater,50333,Object
WSBrewWortCoolerType_Monitoring_Process_ProductColor,50334,Object
WSBrewWortCoolerType_Monitoring_Process_InternationalBitterUnits,50335,Object
WSBrewWortCoolerType_Monitoring_Status,50336,Object
WSBrewWortCoolerType_Monitoring_Status_OperatingMode,50337,Object
WSBrewWortCoolerType_Monitoring_Status_PackMLBaseStateMachine,50338,Object
WSBrewWortCoolerType_Monitoring_Status_PackMLBaseStateMachine_MachineState,50339,Object
WSBrewWortCoolerType_Monitoring_Status_PackMLBaseStateMachine_MachineState_ExecuteState,50340,Object
WSBrewWortCoolerType_Monitoring_Status_PackMLBaseStateMachine_MachineState_ExecuteState_RunningState,50341,Object
WSBrewWortCoolerType_Notifications,50342,Object
WSBrewFlotationsTankType,10021,ObjectType
WSBrewFlotationsTankType_Monitoring,50343,Object
WSBrewFlotationsTankType_Monitoring_Consumption,50344,Object
WSBrewFlotationsTankType_Monitoring_Consumption_Electricity,50345,Object
WSBrewFlotationsTankType_Monitoring_Consumption_Electricity_Main,50346,Object
WSBrewFlotationsTankType_Monitoring_Consumption_SterileAir,50347,Object
WSBrewFlotationsTankType_Monitoring_Consumption_SterileAir_Main,50348,Object
WSBrewFlotationsTankType_Monitoring_Process,50349,Object
WSBrewFlotationsTankType_Monitoring_Process_LifetimeSterileFilter,60029,Variable
WSBrewFlotationsTankType_Monitoring_Process_QuantityYeast,50350,Object
WSBrewFlotationsTankType_Monitoring_Process_O2inProduct,50351,Object
WSBrewFlotationsTankType_Monitoring_Process_MicrobiologyTestResult,60030,Variable
WSBrewFlotationsTankType_Monitoring_Process_YeastCellCounting,50352,Object
WSBrewPropagatorType,10022,ObjectType
WSBrewPropagatorType_Monitoring,50353,Object
WSBrewPropagatorType_Monitoring_Consumption,50354,Object
WSBrewPropagatorType_Monitoring_Consumption_SterileAir,50355,Object
WSBrewPropagatorType_Monitoring_Consumption_SterileAir_Main,50356,Object
WSBrewPropagatorType_Monitoring_Process,50357,Object
WSBrewPropagatorType_Monitoring_Process_QuantityColdWort,50358,Object
WSBrewPropagatorType_Monitoring_Process_QuantityExtract,50359,Object
WSBrewPropagatorType_Monitoring_Process_pHValueProduct,50360,Object
WSBrewPropagatorType_Monitoring_Process_O2inProduct,50361,Object
WSBrewPropagatorType_Monitoring_Process_Temperature,50362,Object
WSBrewPropagatorType_Monitoring_Process_Pressure,50363,Object
WSBrewPropagatorType_Monitoring_Process_YeastCellCounting,50364,Object
WSBrewPropagatorType_Monitoring_Process_MicrobiologyTestResult,60031,Variable
WSBrewYeastStorageTankType,10023,ObjectType
WSBrewYeastStorageTankType_Monitoring,50365,Object
WSBrewYeastStorageTankType_Monitoring_Process,50366,Object
WSBrewYeastStorageTankType_Monitoring_Process_pHValueProduct,50367,Object
WSBrewYeastStorageTankType_Monitoring_Process_QuantityYeastHarvest,50368,Object
WSBrewYeastStorageTankType_Monitoring_Process_MaturationTime,50369,Object
WSBrewYeastStorageTankType_Monitoring_Process_Temperature,50370,Object
WSBrewYeastStorageTankType_Monitoring_Process_YeastCellCounting,50371,Object
WSBrewYeastStorageTankType_Monitoring_Process_MicrobiologyTestResult,60032,Variable
WSBrewFermentationTankType,10024,ObjectType
WSBrewFermentationTankType_Monitoring,50372,Object
WSBrewFermentationTankType_Monitoring_Consumption,50373,Object
WSBrewFermentationTankType_Monitoring_Consumption_CO2,50374,Object
WSBrewFermentationTankType_Monitoring_Consumption_CO2_Main,50375,Object
WSBrewFermentationTankType_Monitoring_Process,50376,Object
WSBrewFermentationTankType_Monitoring_Process_CO2inProduct,50377,Object
WSBrewFermentationTankType_Monitoring_Process_QuantityExtract,50378,Object
WSBrewFermentationTankType_Monitoring_Process_QuantityYeastHarvest,50379,Object
WSBrewFermentationTankType_Monitoring_Process_ExtractGreenBeer,50380,Object
WSBrewFermentationTankType_Monitoring_Process_Temperature,50381,Object
WSBrewFermentationTankType_Monitoring_Process_YeastCellCounting,50382,Object
WSBrewFermentationTankType_Monitoring_Process_InternationalBitterUnits,50383,Object
WSBrewFermentationTankType_Monitoring_Process_MicrobiologyTestResult,60033,Variable
WSBrewFermentationTankType_Monitoring_Process_AlcoholContentinProduct,50384,Object
WSBrewFermentationTankType_Monitoring_Process_GradeofAttenuation,50385,Object
WSBrewFermentationTankType_Monitoring_Process_DiacetylContentinProduct,50386,Object
WSBrewStorageTankType,10025,ObjectType
WSBrewStorageTankType_Monitoring,50387,Object
WSBrewStorageTankType_Monitoring_Consumption,50388,Object
WSBrewStorageTankType_Monitoring_Consumption_CO2,50389,Object
WSBrewStorageTankType_Monitoring_Consumption_CO2_Main,50390,Object
WSBrewStorageTankType_Monitoring_Process,50391,Object
WSBrewStorageTankType_Monitoring_Process_O2inProduct,50392,Object
WSBrewStorageTankType_Monitoring_Process_CO2inProduct,50393,Object
WSBrewStorageTankType_Monitoring_Process_QuantityExtract,50394,Object
WSBrewStorageTankType_Monitoring_Process_Temperature,50395,Object
WSBrewStorageTankType_Monitoring_Process_GradeofAttenuation,50396,Object
WSBrewStorageTankType_Monitoring_Process_YeastCellCounting,50397,Object
WSBrewStorageTankType_Monitoring_Process_AlcoholContentinProduct,50398,Object
WSBrewStorageTankType_Monitoring_Process_DiacetylContentinProduct,50399,Object
WSBrewStorageTankType_Monitoring_Process_InternationalBitterUnits,50400,Object
WSBrewCentrifugeType,10026,ObjectType
WSBrewCentrifugeType_Monitoring,50401,Object
WSBrewCentrifugeType_Monitoring_Consumption,50402,Object
WSBrewCentrifugeType_Monitoring_Consumption_Electricity,50403,Object
WSBrewCentrifugeType_Monitoring_Consumption_Electricity_Main,50404,Object
WSBrewCentrifugeType_Monitoring_Consumption_CompressedAir,50405,Object
WSBrewCentrifugeType_Monitoring_Consumption_CompressedAir_Main,50406,Object
WSBrewCentrifugeType_Monitoring_Consumption_Steam,50407,Object
WSBrewCentrifugeType_Monitoring_Consumption_Steam_Main,50408,Object
WSBrewCentrifugeType_Monitoring_Consumption_HotWater,50409,Object
WSBrewCentrifugeType_Monitoring_Consumption_HotWater_Main,50410,Object
WSBrewCentrifugeType_Monitoring_Consumption_DeaeratedWater,50411,Object
WSBrewCentrifugeType_Monitoring_Consumption_DeaeratedWater_Main,50412,Object
WSBrewCentrifugeType_Monitoring_Process,50413,Object
WSBrewCentrifugeType_Monitoring_Process_CO2inProduct,50414,Object
WSBrewCentrifugeType_Monitoring_Process_O2inProduct,50415,Object
WSBrewCentrifugeType_Monitoring_Process_DifferentialPressure,50416,Object
WSBrewCentrifugeType_Monitoring_Process_TurbidityInlet,50417,Object
WSBrewCentrifugeType_Monitoring_Process_TurbidityOutlet,50418,Object
WSBrewCentrifugeType_Monitoring_Process_VolumeFlow,50419,Object
WSBrewCentrifugeType_Monitoring_Process_ExtractProduct,50420,Object
WSBrewCentrifugeType_Monitoring_Process_Pressure,50421,Object
WSBrewCentrifugeType_Monitoring_Process_Temperature,50422,Object
WSBrewCentrifugeType_Monitoring_Process_QuantityExtract,50423,Object
WSBrewCentrifugeType_Monitoring_Process_CounterNormalBatches,60034,Variable
WSBrewCentrifugeType_Monitoring_Process_CounterdeficientBatches,60035,Variable
WSBrewCentrifugeType_Monitoring_Process_CountVolumeFilterSheets,60036,Variable
WSBrewCentrifugeType_Monitoring_Process_Revolutions,50424,Object
WSBrewCentrifugeType_Monitoring_Process_BlendingRate,50425,Object
WSBrewCentrifugeType_Monitoring_Process_BlendingRate_ProcessValueSetpoint,60037,Variable
WSBrewCentrifugeType_Monitoring_Process_DilutionFactor,50426,Object
WSBrewCentrifugeType_Monitoring_Process_DilutionFactor_ProcessValueSetpoint,60038,Variable
WSBrewCentrifugeType_Monitoring_Process_FilterAidFeed,50427,Object
WSBrewCentrifugeType_Monitoring_Process_FilterAidFeed_ProcessValueSetpoint,60039,Variable
WSBrewCentrifugeType_Monitoring_Process_YeastCellCounting,50428,Object
WSBrewCentrifugeType_Monitoring_Process_MicrobiologyTestResult,60040,Variable
WSBrewCentrifugeType_Monitoring_Process_ProductColor,50429,Object
WSBrewCentrifugeType_Monitoring_Status,50430,Object
WSBrewCentrifugeType_Monitoring_Status_OperatingMode,50431,Object
WSBrewCentrifugeType_Monitoring_Status_PackMLBaseStateMachine,50432,Object
WSBrewCentrifugeType_Monitoring_Status_PackMLBaseStateMachine_MachineState,50433,Object
WSBrewCentrifugeType_Monitoring_Status_PackMLBaseStateMachine_MachineState_ExecuteState,50434,Object
WSBrewCentrifugeType_Monitoring_Status_PackMLBaseStateMachine_MachineState_ExecuteState_RunningState,50435,Object
WSBrewCentrifugeType_Notifications,50436,Object
WSBrewSheetFilterType,10027,ObjectType
WSBrewSheetFilterType_Monitoring,50437,Object
WSBrewSheetFilterType_Monitoring_Consumption,50438,Object
WSBrewSheetFilterType_Monitoring_Consumption_Electricity,50439,Object
WSBrewSheetFilterType_Monitoring_Consumption_Electricity_Main,50440,Object
WSBrewSheetFilterType_Monitoring_Consumption_CompressedAir,50441,Object
WSBrewSheetFilterType_Monitoring_Consumption_CompressedAir_Main,50442,Object
WSBrewSheetFilterType_Monitoring_Consumption_HotWater,50443,Object
WSBrewSheetFilterType_Monitoring_Consumption_HotWater_Main,50444,Object
WSBrewSheetFilterType_Monitoring_Consumption_CO2,50445,Object
WSBrewSheetFilterType_Monitoring_Consumption_CO2_Main,50446,Object
WSBrewSheetFilterType_Monitoring_Consumption_Additive,50447,Object
WSBrewSheetFilterType_Monitoring_Consumption_Additive_Main,50448,Object
WSBrewSheetFilterType_Monitoring_Consumption_DeaeratedWater,50449,Object
WSBrewSheetFilterType_Monitoring_Consumption_DeaeratedWater_Main,50450,Object
WSBrewSheetFilterType_Monitoring_Process,50451,Object
WSBrewSheetFilterType_Monitoring_Process_CountBatchesperFilterCloth,60041,Variable
WSBrewSheetFilterType_Monitoring_Process_ExtractProduct,50452,Object
WSBrewSheetFilterType_Monitoring_Process_CO2inProduct,50453,Object
WSBrewSheetFilterType_Monitoring_Process_O2inProduct,50454,Object
WSBrewSheetFilterType_Monitoring_Process_DifferentialPressure,50455,Object
WSBrewSheetFilterType_Monitoring_Process_TurbidityInlet,50456,Object
WSBrewSheetFilterType_Monitoring_Process_TurbidityOutlet,50457,Object
WSBrewSheetFilterType_Monitoring_Process_FilterAidFeed,50458,Object
WSBrewSheetFilterType_Monitoring_Process_Pressure,50459,Object
WSBrewSheetFilterType_Monitoring_Process_VolumeFlow,50460,Object
WSBrewSheetFilterType_Monitoring_Process_CounterdeficientBatches,60042,Variable
WSBrewSheetFilterType_Monitoring_Process_QuantityExtract,50461,Object
WSBrewSheetFilterType_Monitoring_Process_Temperature,50462,Object
WSBrewSheetFilterType_Monitoring_Process_BlendingRate,50463,Object
WSBrewSheetFilterType_Monitoring_Process_BlendingRate_ProcessValueSetpoint,60043,Variable
WSBrewSheetFilterType_Monitoring_Process_DilutionFactor,50464,Object
WSBrewSheetFilterType_Monitoring_Process_DilutionFactor_ProcessValueSetpoint,60044,Variable
WSBrewSheetFilterType_Monitoring_Process_AlcoholContentinProduct,50465,Object
WSBrewSheetFilterType_Monitoring_Process_YeastCellCounting,50466,Object
WSBrewSheetFilterType_Monitoring_Process_InternationalBitterUnits,50467,Object
WSBrewSheetFilterType_Monitoring_Process_ProductColor,50468,Object
WSBrewSheetFilterType_Monitoring_Process_MicrobiologyTestResult,60045,Variable
WSBrewSheetFilterType_Monitoring_Status,50469,Object
WSBrewSheetFilterType_Monitoring_Status_OperatingMode,50470,Object
WSBrewSheetFilterType_Monitoring_Status_PackMLBaseStateMachine,50471,Object
WSBrewSheetFilterType_Monitoring_Status_PackMLBaseStateMachine_MachineState,50472,Object
WSBrewSheetFilterType_Monitoring_Status_PackMLBaseStateMachine_MachineState_ExecuteState,50473,Object
WSBrewSheetFilterType_Monitoring_Status_PackMLBaseStateMachine_MachineState_ExecuteState_RunningState,50474,Object
WSBrewSheetFilterType_Notifications,50475,Object
WSBrewCandleOrCartridgeFilterType,10028,ObjectType
WSBrewCandleOrCartridgeFilterType_Monitoring,50476,Object
WSBrewCandleOrCartridgeFilterType_Monitoring_Consumption,50477,Object
WSBrewCandleOrCartridgeFilterType_Monitoring_Consumption_Electricity,50478,Object
WSBrewCandleOrCartridgeFilterType_Monitoring_Consumption_Electricity_Main,50479,Object
WSBrewCandleOrCartridgeFilterType_Monitoring_Consumption_CompressedAir,50480,Object
WSBrewCandleOrCartridgeFilterType_Monitoring_Consumption_CompressedAir_Main,50481,Object
WSBrewCandleOrCartridgeFilterType_Monitoring_Consumption_Steam,50482,Object
WSBrewCandleOrCartridgeFilterType_Monitoring_Consumption_Steam_Main,50483,Object
WSBrewCandleOrCartridgeFilterType_Monitoring_Consumption_HotWater,50484,Object
WSBrewCandleOrCartridgeFilterType_Monitoring_Consumption_HotWater_Main,50485,Object
WSBrewCandleOrCartridgeFilterType_Monitoring_Consumption_CO2,50486,Object
WSBrewCandleOrCartridgeFilterType_Monitoring_Consumption_CO2_Main,50487,Object
WSBrewCandleOrCartridgeFilterType_Monitoring_Consumption_Additive,50488,Object
WSBrewCandleOrCartridgeFilterType_Monitoring_Consumption_Additive_Main,50489,Object
WSBrewCandleOrCartridgeFilterType_Monitoring_Consumption_DeaeratedWater,50490,Object
WSBrewCandleOrCartridgeFilterType_Monitoring_Consumption_DeaeratedWater_Main,50491,Object
WSBrewCandleOrCartridgeFilterType_Monitoring_Process,50492,Object
WSBrewCandleOrCartridgeFilterType_Monitoring_Process_ExtractProduct,50493,Object
WSBrewCandleOrCartridgeFilterType_Monitoring_Process_CO2inProduct,50494,Object
WSBrewCandleOrCartridgeFilterType_Monitoring_Process_O2inProduct,50495,Object
WSBrewCandleOrCartridgeFilterType_Monitoring_Process_DifferentialPressure,50496,Object
WSBrewCandleOrCartridgeFilterType_Monitoring_Process_TurbidityInlet,50497,Object
WSBrewCandleOrCartridgeFilterType_Monitoring_Process_TurbidityOutlet,50498,Object
WSBrewCandleOrCartridgeFilterType_Monitoring_Process_FilterAidFeed,50499,Object
WSBrewCandleOrCartridgeFilterType_Monitoring_Process_Pressure,50500,Object
WSBrewCandleOrCartridgeFilterType_Monitoring_Process_VolumeFlow,50501,Object
WSBrewCandleOrCartridgeFilterType_Monitoring_Process_CounterdeficientBatches,60046,Variable
WSBrewCandleOrCartridgeFilterType_Monitoring_Process_CounterNormalBatches,60047,Variable
WSBrewCandleOrCartridgeFilterType_Monitoring_Process_QuantityExtract,50502,Object
WSBrewCandleOrCartridgeFilterType_Monitoring_Process_Temperature,50503,Object
WSBrewCandleOrCartridgeFilterType_Monitoring_Process_BypassFlowRate,50504,Object
WSBrewCandleOrCartridgeFilterType_Monitoring_Process_BlendingRate,50505,Object
WSBrewCandleOrCartridgeFilterType_Monitoring_Process_BlendingRate_ProcessValueSetpoint,60048,Variable
WSBrewCandleOrCartridgeFilterType_Monitoring_Process_DilutionFactor,50506,Object
WSBrewCandleOrCartridgeFilterType_Monitoring_Process_DilutionFactor_ProcessValueSetpoint,60049,Variable
WSBrewCandleOrCartridgeFilterType_Monitoring_Process_AlcoholContentinProduct,50507,Object
WSBrewCandleOrCartridgeFilterType_Monitoring_Process_YeastCellCounting,50508,Object
WSBrewCandleOrCartridgeFilterType_Monitoring_Process_InternationalBitterUnits,50509,Object
WSBrewCandleOrCartridgeFilterType_Monitoring_Process_ProductColor,50510,Object
WSBrewCandleOrCartridgeFilterType_Monitoring_Process_MicrobiologyTestResult,60050,Variable
WSBrewCandleOrCartridgeFilterType_Monitoring_Status,50511,Object
WSBrewCandleOrCartridgeFilterType_Monitoring_Status_OperatingMode,50512,Object
WSBrewCandleOrCartridgeFilterType_Monitoring_Status_PackMLBaseStateMachine,50513,Object
WSBrewCandleOrCartridgeFilterType_Monitoring_Status_PackMLBaseStateMachine_MachineState,50514,Object
WSBrewCandleOrCartridgeFilterType_Monitoring_Status_PackMLBaseStateMachine_MachineState_ExecuteState,50515,Object
WSBrewCandleOrCartridgeFilterType_Monitoring_Status_PackMLBaseStateMachine_MachineState_ExecuteState_RunningState,50516,Object
WSBrewCandleOrCartridgeFilterType_Notifications,50517,Object
WSBrewMembraneFilterType,10029,ObjectType
WSBrewMembraneFilterType_Monitoring,50518,Object
WSBrewMembraneFilterType_Monitoring_Consumption,50519,Object
WSBrewMembraneFilterType_Monitoring_Consumption_Electricity,50520,Object
WSBrewMembraneFilterType_Monitoring_Consumption_Electricity_Main,50521,Object
WSBrewMembraneFilterType_Monitoring_Consumption_CompressedAir,50522,Object
WSBrewMembraneFilterType_Monitoring_Consumption_CompressedAir_Main,50523,Object
WSBrewMembraneFilterType_Monitoring_Consumption_Steam,50524,Object
WSBrewMembraneFilterType_Monitoring_Consumption_Steam_Main,50525,Object
WSBrewMembraneFilterType_Monitoring_Consumption_HotWater,50526,Object
WSBrewMembraneFilterType_Monitoring_Consumption_HotWater_Main,50527,Object
WSBrewMembraneFilterType_Monitoring_Consumption_CO2,50528,Object
WSBrewMembraneFilterType_Monitoring_Consumption_CO2_Main,50529,Object
WSBrewMembraneFilterType_Monitoring_Consumption_Additive,50530,Object
WSBrewMembraneFilterType_Monitoring_Consumption_Additive_Main,50531,Object
WSBrewMembraneFilterType_Monitoring_Consumption_DeaeratedWater,50532,Object
WSBrewMembraneFilterType_Monitoring_Consumption_DeaeratedWater_Main,50533,Object
WSBrewMembraneFilterType_Monitoring_Process,50534,Object
WSBrewMembraneFilterType_Monitoring_Process_ExtractProduct,50535,Object
WSBrewMembraneFilterType_Monitoring_Process_CO2inProduct,50536,Object
WSBrewMembraneFilterType_Monitoring_Process_O2inProduct,50537,Object
WSBrewMembraneFilterType_Monitoring_Process_DifferentialPressure,50538,Object
WSBrewMembraneFilterType_Monitoring_Process_TurbidityInlet,50539,Object
WSBrewMembraneFilterType_Monitoring_Process_TurbidityOutlet,50540,Object
WSBrewMembraneFilterType_Monitoring_Process_FilterAidFeed,50541,Object
WSBrewMembraneFilterType_Monitoring_Process_Pressure,50542,Object
WSBrewMembraneFilterType_Monitoring_Process_VolumeFlow,50543,Object
WSBrewMembraneFilterType_Monitoring_Process_CounterdeficientBatches,60051,Variable
WSBrewMembraneFilterType_Monitoring_Process_Temperature,50544,Object
WSBrewMembraneFilterType_Monitoring_Process_BypassFlowRate,50545,Object
WSBrewMembraneFilterType_Monitoring_Process_BlendingRate,50546,Object
WSBrewMembraneFilterType_Monitoring_Process_BlendingRate_ProcessValueSetpoint,60052,Variable
WSBrewMembraneFilterType_Monitoring_Process_DilutionFactor,50547,Object
WSBrewMembraneFilterType_Monitoring_Process_DilutionFactor_ProcessValueSetpoint,60053,Variable
WSBrewMembraneFilterType_Monitoring_Process_AlcoholContentinProduct,50548,Object
WSBrewMembraneFilterType_Monitoring_Process_YeastCellCounting,50549,Object
WSBrewMembraneFilterType_Monitoring_Process_InternationalBitterUnits,50550,Object
WSBrewMembraneFilterType_Monitoring_Process_ProductColor,50551,Object
WSBrewMembraneFilterType_Monitoring_Process_MicrobiologyTestResult,60054,Variable
WSBrewMembraneFilterType_Monitoring_Status,50552,Object
WSBrewMembraneFilterType_Monitoring_Status_OperatingMode,50553,Object
WSBrewMembraneFilterType_Monitoring_Status_PackMLBaseStateMachine,50554,Object
WSBrewMembraneFilterType_Monitoring_Status_PackMLBaseStateMachine_MachineState,50555,Object
WSBrewMembraneFilterType_Monitoring_Status_PackMLBaseStateMachine_MachineState_ExecuteState,50556,Object
WSBrewMembraneFilterType_Monitoring_Status_PackMLBaseStateMachine_MachineState_ExecuteState_RunningState,50557,Object
WSBrewMembraneFilterType_Notifications,50558,Object
WSBrewBrightBeerTankType,10030,ObjectType
WSBrewBrightBeerTankType_Monitoring,50559,Object
WSBrewBrightBeerTankType_Monitoring_Consumption,50560,Object
WSBrewBrightBeerTankType_Monitoring_Consumption_CO2,50561,Object
WSBrewBrightBeerTankType_Monitoring_Consumption_CO2_Main,50562,Object
WSBrewBrightBeerTankType_Monitoring_Consumption_DeaeratedWater,50563,Object
WSBrewBrightBeerTankType_Monitoring_Consumption_DeaeratedWater_Main,50564,Object
WSBrewBrightBeerTankType_Monitoring_Process,50565,Object
WSBrewBrightBeerTankType_Monitoring_Process_TotalQuantity,50566,Object
WSBrewBrightBeerTankType_Monitoring_Process_QuantityExtract,50567,Object
WSBrewBrightBeerTankType_Monitoring_Process_CountTotalBatches,60055,Variable
WSBrewBrightBeerTankType_Monitoring_Process_O2inProduct,50568,Object
WSBrewBrightBeerTankType_Monitoring_Process_CO2inProduct,50569,Object
WSBrewBrightBeerTankType_Monitoring_Process_Temperature,50570,Object
WSBrewBrightBeerTankType_Monitoring_Process_MicrobiologyTestResult,60056,Variable
WSBrewPremixPlantsType,10031,ObjectType
WSBrewPremixPlantsType_Monitoring,50571,Object
WSBrewPremixPlantsType_Monitoring_Consumption,50572,Object
WSBrewPremixPlantsType_Monitoring_Consumption_DeaeratedWater,50573,Object
WSBrewPremixPlantsType_Monitoring_Consumption_DeaeratedWater_Main,50574,Object
WSBrewPremixPlantsType_Monitoring_Process,50575,Object
WSBrewPremixPlantsType_Monitoring_Process_pHValueProduct,50576,Object
WSBrewPremixPlantsType_Monitoring_Process_VolumeFlow,50577,Object
WSBrewPremixPlantsType_Monitoring_Process_CO2inProduct,50578,Object
WSBrewPremixPlantsType_Monitoring_Process_O2inProduct,50579,Object
WSBrewPremixPlantsType_Monitoring_Process_Temperature,50580,Object
WSBrewPremixPlantsType_Monitoring_Process_QuantityBeverage,50581,Object
WSBrewPremixPlantsType_Monitoring_Process_QuantityCompound,50582,Object
WSBrewPremixPlantsType_Monitoring_Process_CountTotalBatches,60057,Variable
WSBrewPremixPlantsType_Monitoring_Process_CounterdeficientBatches,60058,Variable
WSBrewPremixPlantsType_Monitoring_Process_QuantitySugar,50583,Object
WSBrewPremixPlantsType_Monitoring_Process_TotalQuantity,50584,Object
WSBrewPremixPlantsType_Monitoring_Process_BlendingRate,50585,Object
WSBrewPremixPlantsType_Monitoring_Process_BlendingRate_ProcessValueSetpoint,60059,Variable
WSBrewPremixPlantsType_Monitoring_Process_DilutionFactor,50586,Object
WSBrewPremixPlantsType_Monitoring_Process_DilutionFactor_ProcessValueSetpoint,60060,Variable
WSBrewPremixPlantsType_Monitoring_Process_MicrobiologyTestResult,60061,Variable
WSBrewPremixPlantsType_Monitoring_Status,50587,Object
WSBrewPremixPlantsType_Monitoring_Status_OperatingMode,50588,Object
WSBrewPremixPlantsType_Monitoring_Status_PackMLBaseStateMachine,50589,Object
WSBrewPremixPlantsType_Monitoring_Status_PackMLBaseStateMachine_MachineState,50590,Object
WSBrewPremixPlantsType_Monitoring_Status_PackMLBaseStateMachine_MachineState_ExecuteState,50591,Object
WSBrewPremixPlantsType_Monitoring_Status_PackMLBaseStateMachine_MachineState_ExecuteState_RunningState,50592,Object
WSBrewPremixPlantsType_Notifications,50593,Object
WSBrewFlashPasteurizationType,10032,ObjectType
WSBrewFlashPasteurizationType_Monitoring,50594,Object
WSBrewFlashPasteurizationType_Monitoring_Consumption,50595,Object
WSBrewFlashPasteurizationType_Monitoring_Consumption_Electricity,50596,Object
WSBrewFlashPasteurizationType_Monitoring_Consumption_Electricity_Main,50597,Object
WSBrewFlashPasteurizationType_Monitoring_Consumption_Steam,50598,Object
WSBrewFlashPasteurizationType_Monitoring_Consumption_Steam_Main,50599,Object
WSBrewFlashPasteurizationType_Monitoring_Consumption_SterileAir,50600,Object
WSBrewFlashPasteurizationType_Monitoring_Consumption_SterileAir_Main,50601,Object
WSBrewFlashPasteurizationType_Monitoring_Process,50602,Object
WSBrewFlashPasteurizationType_Monitoring_Process_Temperature,50603,Object
WSBrewFlashPasteurizationType_Monitoring_Process_TemperatureRunback,50604,Object
WSBrewFlashPasteurizationType_Monitoring_Process_QuantityColdWater,50605,Object
WSBrewFlashPasteurizationType_Monitoring_Process_VolumeFlow,50606,Object
WSBrewFlashPasteurizationType_Monitoring_Process_QuantityYeast,50607,Object
WSBrewFlashPasteurizationType_Monitoring_Process_QuantityColdWort,50608,Object
WSBrewFlashPasteurizationType_Monitoring_Process_ConductanceProduct,50609,Object
WSBrewFlashPasteurizationType_Monitoring_Process_QuantityCastWort,50610,Object
WSBrewFlashPasteurizationType_Monitoring_Process_ExtractProduct,50611,Object
WSBrewFlashPasteurizationType_Monitoring_Process_PasteurizationUnits,50612,Object
WSBrewFlashPasteurizationType_Monitoring_Process_ProductColor,50613,Object
WSBrewFlashPasteurizationType_Monitoring_Status,50614,Object
WSBrewFlashPasteurizationType_Monitoring_Status_OperatingMode,50615,Object
WSBrewFlashPasteurizationType_Monitoring_Status_PackMLBaseStateMachine,50616,Object
WSBrewFlashPasteurizationType_Monitoring_Status_PackMLBaseStateMachine_MachineState,50617,Object
WSBrewFlashPasteurizationType_Monitoring_Status_PackMLBaseStateMachine_MachineState_ExecuteState,50618,Object
WSBrewFlashPasteurizationType_Monitoring_Status_PackMLBaseStateMachine_MachineState_ExecuteState_RunningState,50619,Object
WSBrewFlashPasteurizationType_Notifications,50620,Object
